id,cost,effect,fling_power,internal_name,name,short_effect,text,item_fling_effect_id
731,200,"Held: When the holder uses a damaging Fairy move, the move has 1.5× power and this item is consumed.",__NULL__,fairy-gem,妖精宝石,"Held: When the holder uses a damaging Fairy move, the move has 1.5× power and this item is consumed.","妖精属性的宝石。
携带后，妖精属性的
招式威力会仅增强１次。",__NULL__
1028,800,__NULL__,30,beach-glass,海边的玻璃,__NULL__,"受到波浪的洗刷从而
变成圆形的彩色玻璃片。
表面摸起来有点粗糙不平。",__NULL__
732,0,Contains basic gameplay information.,__NULL__,adventure-rules,探险心得,Contains basic gameplay information.,"朋友亲手制作的指南手册。
里面汇总了训练家在旅行时
所需注意的各种事项。",__NULL__
733,0,Unlocks the elevator in Lysandre Labs.,__NULL__,elevator-key,电梯钥匙,Unlocks the elevator in Lysandre Labs.,"可以启动弗拉达利
研究所里电梯的钥匙卡。
上面有着闪焰队的标志。",__NULL__
734,0,Displays cutscene conversations as the plot advances.,__NULL__,holo-caster,全息影像通讯器,Displays cutscene conversations as the plot advances.,"可以随时查看接收到的
全息影像数据的装置。",__NULL__
735,0,"Does nothing, but signifies becoming Champion.",__NULL__,honor-of-kalos,卡洛斯勋章,"Does nothing, but signifies becoming Champion.","颁发给为卡洛斯地区
作出杰出贡献的人的宝贵勋章。",__NULL__
736,0,"Trade for a Sun Stone in X and Y, or Pidgeotite in Omega Ruby and Alpha Sapphire.",__NULL__,intriguing-stone,似珍石,"Trade for a Sun Stone in X and Y, or Pidgeotite in Omega Ruby and Alpha Sapphire.","在有些人看来
可能会觉得它十分贵重。
非常与众不同的石头。",__NULL__
737,0,Allows the player to change their eye color.,__NULL__,lens-case,隐形眼镜盒,Allows the player to change their eye color.,"可以存放隐形眼镜的，
有点漂亮的盒子。",__NULL__
738,0,Advances the Looker postgame plot.,__NULL__,looker-ticket,帅哥券,Advances the Looker postgame plot.,"喷有闪闪发光的涂料，
帅哥亲手制作的券。",__NULL__
739,0,Allows the player’s Pokémon to Mega Evolve.,__NULL__,mega-ring,超级环,Allows the player’s Pokémon to Mega Evolve.,"蕴藏着未知力量的圆环。
能让携带着超级石战斗的
宝可梦进行超级进化。",__NULL__
740,0,Permits entry to the Kalos Power Plant.,__NULL__,power-plant-pass,发电厂通行证,Permits entry to the Kalos Power Plant.,"该通行证可用作进入
１３号道路上的发电厂时
所需的身份证明。",__NULL__
741,0,Traded to the player’s mom for the Town Map and a Potion.,__NULL__,profs-letter,博士的信,Traded to the player’s mom for the Town Map and a Potion.,"布拉塔诺博士写给妈妈的信。
上面带有微微的香气。",__NULL__
742,0,Allows the player to move quickly and off the grid.,__NULL__,roller-skates,轮滑鞋,Allows the player to move quickly and off the grid.,"鞋底下装着滑轮。
能在地面上滑行，
或漂亮地表演特技。",__NULL__
743,0,Waters Berry plants.,__NULL__,sprinklotad,莲叶童子喷壶,Waters Berry plants.,"浇水的道具。
能让埋在松软土壤里的
树果快快长大。",__NULL__
744,0,Permits access to Kiloude City.,__NULL__,tmv-pass,ＴＭＶ自由票,Permits access to Kiloude City.,"可以随时乘坐连接着
密阿雷市和奇楠市的
超高速列车的车票。",__NULL__
745,1000,Teaches a Pokémon TM96.,__NULL__,tm96,招式学习器９６,Teaches a Pokémon TM96.,"用自然之力进行攻击。
根据所使用场所的不同，
使出的招式也会有所变化。",__NULL__
746,1000,Teaches a Pokémon TM97.,__NULL__,tm97,招式学习器９７,Teaches a Pokémon TM97.,"从体内发出
充满恶意的恐怖气场。
有时会使对手畏缩。",__NULL__
747,1000,Teaches a Pokémon TM98.,__NULL__,tm98,招式学习器９８,Teaches a Pokémon TM98.,"以惊人的气势扑向对手。
有时会使对手畏缩。",__NULL__
748,1000,Teaches a Pokémon TM99.,__NULL__,tm99,招式学习器９９,Teaches a Pokémon TM99.,"向对手发出强光，
并给予伤害。",__NULL__
749,5000,Teaches a Pokémon TM100.,__NULL__,tm100,招式学习器１００,Teaches a Pokémon TM100.,"和对手进行密语，
使其失去集中力，
从而降低对手的特攻。",__NULL__
760,0,Held: Allows Latias to Mega Evolve into Mega Latias.,80,latiasite,拉帝亚斯进化石,Held: Allows Latias to Mega Evolve into Mega Latias.,"让拉帝亚斯携带后，
在战斗时就能进行超级进化的
一种神奇超级石。",__NULL__
761,0,Held: Allows Latios to Mega Evolve into Mega Latios.,80,latiosite,拉帝欧斯进化石,Held: Allows Latios to Mega Evolve into Mega Latios.,"让拉帝欧斯携带后，
在战斗时就能进行超级进化的
一种神奇超级石。",__NULL__
762,0,Unknown.,__NULL__,common-stone,常见石,Unknown.,"在有些人看来
可能会觉得它十分贵重。
但其实是块普通的石头。",__NULL__
763,0,Allows the player to change their lipstick color.,__NULL__,makeup-bag,化妆包,Allows the player to change their lipstick color.,可以存放唇膏的精美小包包。,__NULL__
764,0,"Unobtainable, but allows the player to change clothes anywhere.",__NULL__,travel-trunk,衣物箱,"Unobtainable, but allows the player to change clothes anywhere.","能塞入任意时尚物品，
收纳能力极佳的轻箱子。",__NULL__
765,350,Cures any major status ailment and confusion.,30,shalour-sable,娑罗沙布蕾,Cures any major status ailment and confusion.,"娑罗市特产的沙布蕾。
能治愈１只宝可梦的
所有异常状态。",__NULL__
768,0,"Unused.  This appears as the girlplayer’s Mega Bracelet in Pokémon Contests, but it cannot actually be obtained.",__NULL__,mega-charm,超级坠饰,Unused Key Stone.,"蕴藏着未知力量的坠饰。
能让携带着超级石战斗的
宝可梦进行超级进化。",__NULL__
769,0,"Unused.  This is Korrina’s Key Stone in X and Y, but it cannot be obtained by the player.",__NULL__,mega-glove,超级手套,Unused NPC Key Stone.,"蕴藏着未知力量的手套。
能让携带着超级石战斗的
宝可梦进行超级进化。",__NULL__
770,0,Allows Captain Stern to set out on his expedition.,__NULL__,devon-parts,得文的物品,Allows Captain Stern to set out on his expedition.,"此物品里面放着的是
得文制造的某种零件。",__NULL__
772,0,Creates and stores Pokéblocks.,__NULL__,pokeblock-kit,宝可方块套装,Creates and stores Pokéblocks.,"这是树果混合器和宝可方块盒的套装。
树果混合器可利用树果制作宝可方块，
而做好的宝可方块可用宝可方块盒来保存。",__NULL__
773,0,Unlocks the door to Room 1 in Sea Mauville.,__NULL__,key-to-room-1,１号客房的钥匙,Unlocks the door to Room 1 in Sea Mauville.,"进入海紫堇的房间时
所需的钥匙。",__NULL__
774,0,Unlocks the door to Room 2 in Sea Mauville.,__NULL__,key-to-room-2,２号客房的钥匙,Unlocks the door to Room 2 in Sea Mauville.,"进入海紫堇的房间时
所需的钥匙。",__NULL__
775,0,Unlocks the door to Room 4 in Sea Mauville.,__NULL__,key-to-room-4,４号客房的钥匙,Unlocks the door to Room 4 in Sea Mauville.,"进入海紫堇的房间时
所需的钥匙。",__NULL__
776,0,Unlocks the door to Room 6 in Sea Mauville.,__NULL__,key-to-room-6,６号客房的钥匙,Unlocks the door to Room 6 in Sea Mauville.,"进入海紫堇的房间时
所需的钥匙。",__NULL__
779,0,Worn by the player while underwater via Dive in Omega Ruby and Alpha Sapphire.,__NULL__,devon-scuba-gear,得文潜水装备,Worn by the player while underwater.,"潜水时装备在身上
用来呼吸氧气的面罩。
得文制造。",__NULL__
1687,500,__NULL__,__NULL__,flying-tera-shard,飞行太晶碎块,__NULL__,__NULL__,__NULL__
780,0,Worn during Pokémon Contests.,__NULL__,contest-costume--jacket,演出礼服,Worn during Pokémon Contests.,"在华丽大赛上演出时穿的
非常帅气的礼服。",__NULL__
782,0,Allows the player to ride Groudon in the Cave of Origin.,__NULL__,magma-suit,熔岩装,Allows the player to ride Groudon in the Cave of Origin.,"集熔岩队科学技术于一身的服装。
能承受任何冲击。",__NULL__
783,0,Allows the player to ride Kyogre in the Cave of Origin.,__NULL__,aqua-suit,海洋装,Allows the player to ride Kyogre in the Cave of Origin.,"集海洋队科学技术于一身的服装。
能承受任何冲击。",__NULL__
784,0,Allows the player and their mother to see the star show in the Mossdeep Space Center.,__NULL__,pair-of-tickets,双人票,Allows the player and their mother to see the star show in the Mossdeep Space Center.,"在绿岭宇宙中心举办的
天体展览的双人票。",__NULL__
785,0,Allows the player’s Pokémon to Mega Evolve.,__NULL__,mega-bracelet,超级手镯,Allows the player’s Pokémon to Mega Evolve.,"蕴藏着未知力量的手镯。
能让携带着超级石战斗的
宝可梦进行超级进化。",__NULL__
786,0,"Unused.  This is Wally’s Key Stone in Omega Ruby and Alpha Sapphire, but it cannot be obtained by the player.",__NULL__,mega-pendant,超级吊坠,Unused NPC Key Stone.,"蕴藏着未知力量的吊坠。
能让携带着超级石战斗的
宝可梦进行超级进化。",__NULL__
787,0,"Unused.  This is Maxie’s Key Stone in Omega Ruby and Alpha Sapphire, but it cannot be obtained by the player.",__NULL__,mega-glasses,超级眼镜,Unused NPC Key Stone.,"蕴藏着未知力量的眼镜。
能让携带着超级石战斗的
宝可梦进行超级进化。",__NULL__
788,0,"Unused.  This is Archie’s Key Stone in Omega Ruby and Alpha Sapphire, but it cannot be obtained by the player.",__NULL__,mega-anchor,超级船锚,Unused NPC Key Stone.,"蕴藏着未知力量的船锚。
能让携带着超级石战斗的
宝可梦进行超级进化。",__NULL__
789,0,"Unused.  This is Steven’s Key Stone in Omega Ruby and Alpha Sapphire, but it cannot be obtained by the player.",__NULL__,mega-stickpin,超级领针,Unused NPC Key Stone.,"蕴藏着未知力量的领针。
能让携带着超级石战斗的
宝可梦进行超级进化。",__NULL__
790,0,"Unused.  This is Lisia’s Key Stone in Omega Ruby and Alpha Sapphire, but it cannot be obtained by the player.",__NULL__,mega-tiara,超级头冠,Unused NPC Key Stone.,"蕴藏着未知力量的头冠。
能让携带着超级石战斗的
宝可梦进行超级进化。",__NULL__
791,0,"Unused.  This is Zinnia’s Key Stone in Omega Ruby and Alpha Sapphire, but it cannot be obtained by the player.",__NULL__,mega-anklet,超级脚镯,Unused NPC Key Stone.,"蕴藏着未知力量的脚镯。
能让携带着超级石战斗的
宝可梦进行超级进化。",__NULL__
793,0,Held: Allows Swampert to Mega Evolve into Mega Swampert.,80,swampertite,巨沼怪进化石,Held: Allows Swampert to Mega Evolve into Mega Swampert.,"让巨沼怪携带后，
在战斗时就能进行超级进化的
一种神奇超级石。",__NULL__
794,0,Held: Allows Sceptile to Mega Evolve into Mega Sceptile.,80,sceptilite,蜥蜴王进化石,Held: Allows Sceptile to Mega Evolve into Mega Sceptile.,"让蜥蜴王携带后，
在战斗时就能进行超级进化的
一种神奇超级石。",__NULL__
795,0,Held: Allows Sableye to Mega Evolve into Mega Sableye.,80,sablenite,勾魂眼进化石,Held: Allows Sableye to Mega Evolve into Mega Sableye.,"让勾魂眼携带后，
在战斗时就能进行超级进化的
一种神奇超级石。",__NULL__
796,0,Held: Allows Altaria to Mega Evolve into Mega Altaria.,80,altarianite,七夕青鸟进化石,Held: Allows Altaria to Mega Evolve into Mega Altaria.,"让七夕青鸟携带后，
在战斗时就能进行超级进化的
一种神奇超级石。",__NULL__
797,0,Held: Allows Gallade to Mega Evolve into Mega Gallade.,80,galladite,艾路雷朵进化石,Held: Allows Gallade to Mega Evolve into Mega Gallade.,"让艾路雷朵携带后，
在战斗时就能进行超级进化的
一种神奇超级石。",__NULL__
798,0,Held: Allows Audino to Mega Evolve into Mega Audino.,80,audinite,差不多娃娃进化石,Held: Allows Audino to Mega Evolve into Mega Audino.,"让差不多娃娃携带后，
在战斗时就能进行超级进化的
一种神奇超级石。",__NULL__
799,0,Held: Allows Metagross to Mega Evolve into Mega Metagross.,80,metagrossite,巨金怪进化石,Held: Allows Metagross to Mega Evolve into Mega Metagross.,"让巨金怪携带后，
在战斗时就能进行超级进化的
一种神奇超级石。",__NULL__
800,0,Held: Allows Sharpedo to Mega Evolve into Mega Sharpedo.,80,sharpedonite,巨牙鲨进化石,Held: Allows Sharpedo to Mega Evolve into Mega Sharpedo.,"让巨牙鲨携带后，
在战斗时就能进行超级进化的
一种神奇超级石。",__NULL__
801,0,Held: Allows Slowbro to Mega Evolve into Mega Slowbro.,80,slowbronite,呆壳兽进化石,Held: Allows Slowbro to Mega Evolve into Mega Slowbro.,"让呆壳兽携带后，
在战斗时就能进行超级进化的
一种神奇超级石。",__NULL__
802,0,Held: Allows Steelix to Mega Evolve into Mega Steelix.,80,steelixite,大钢蛇进化石,Held: Allows Steelix to Mega Evolve into Mega Steelix.,"让大钢蛇携带后，
在战斗时就能进行超级进化的
一种神奇超级石。",__NULL__
803,0,Held: Allows Pidgeot to Mega Evolve into Mega Pidgeot.,80,pidgeotite,大比鸟进化石,Held: Allows Pidgeot to Mega Evolve into Mega Pidgeot.,"让大比鸟携带后，
在战斗时就能进行超级进化的
一种神奇超级石。",__NULL__
804,0,Held: Allows Glalie to Mega Evolve into Mega Glalie.,80,glalitite,冰鬼护进化石,Held: Allows Glalie to Mega Evolve into Mega Glalie.,"让冰鬼护携带后，
在战斗时就能进行超级进化的
一种神奇超级石。",__NULL__
