id,creature_id,stat_id,base_value,effort
7572,10237,6,105,0
7573,10238,1,35,0
7574,10238,2,60,0
7575,10238,3,40,0
7576,10238,4,85,1
7577,10238,5,40,0
7578,10238,6,70,0
7579,10239,1,55,0
7580,10239,2,100,0
7581,10239,3,60,0
7582,10239,4,125,2
7583,10239,5,60,0
7584,10239,6,110,0
7585,10240,1,110,0
7586,10240,2,83,2
7587,10240,3,70,0
7588,10240,4,112,0
7589,10240,5,70,0
7590,10240,6,65,0
7591,10241,1,58,0
7592,10241,2,75,0
7593,10241,3,83,0
7594,10241,4,83,0
7595,10241,5,113,2
7596,10241,6,40,0
7597,10242,1,80,0
7598,10242,2,100,0
7599,10242,3,100,0
7600,10242,4,110,0
7601,10242,5,150,3
7602,10242,6,60,0
7603,10243,1,95,0
7604,10243,2,127,0
7605,10243,3,184,2
7606,10243,4,34,0
7607,10243,5,36,0
7608,10243,6,38,0
7609,10244,1,88,0
7610,10244,2,112,3
7611,10244,3,80,0
7612,10244,4,95,0
7613,10244,5,95,0
7614,10244,6,60,0
7615,10245,1,100,0
7616,10245,2,100,0
7617,10245,3,120,0
7618,10245,4,150,3
7619,10245,5,120,0
7620,10245,6,90,0
7621,10246,1,90,0
7622,10246,2,100,0
7623,10246,3,100,0
7624,10246,4,150,3
7625,10246,5,120,0
7626,10246,6,120,0
7627,10247,1,70,0
7628,10247,2,92,0
7629,10247,3,65,0
7630,10247,4,80,0
7631,10247,5,55,0
7632,10247,6,98,2
7633,10248,1,120,3
7634,10248,2,92,0
7635,10248,3,65,0
7636,10248,4,100,0
7637,10248,5,75,0
7638,10248,6,78,0
7639,10249,1,74,0
7640,10249,2,115,0
7641,10249,3,110,0
7642,10249,4,135,3
7643,10249,5,100,0
7644,10249,6,46,0
7645,10250,1,75,0
7646,10250,2,110,2
7647,10250,3,105,0
7648,10250,4,30,0
7649,10250,5,70,0
7650,10250,6,100,0
7651,10251,1,75,0
7652,10251,2,110,2
7653,10251,3,105,0
7654,10251,4,30,0
7655,10251,5,70,0
7656,10251,6,100,0
7657,10252,1,75,0
7658,10252,2,110,2
7659,10252,3,105,0
7660,10252,4,30,0
7661,10252,5,70,0
7662,10252,6,100,0
7663,10253,1,55,1
7664,10253,2,45,0
7665,10253,3,45,0
7666,10253,4,25,0
7667,10253,5,25,0
7668,10253,6,15,0
7669,10254,1,115,2
7670,10254,2,90,0
7671,10254,3,70,0
7672,10254,4,59,0
7673,10254,5,90,0
7674,10254,6,65,0
7675,10255,1,125,2
7676,10255,2,100,0
7677,10255,3,80,0
7678,10255,4,85,0
7679,10255,5,75,0
7680,10255,6,55,0
7681,10256,1,100,2
7682,10256,2,160,0
7683,10256,3,97,0
7684,10256,4,106,0
7685,10256,5,87,0
7686,10256,6,100,0
7687,10257,1,74,0
7688,10257,2,75,0
7689,10257,3,70,0
7690,10257,4,65,0
7691,10257,5,75,0
7692,10257,6,111,2
7693,10258,1,68,0
7694,10258,2,50,0
7695,10258,3,60,0
7696,10258,4,120,2
7697,10258,5,95,0
7698,10258,6,82,0
7699,10259,1,68,0
7700,10259,2,50,0
7701,10259,3,60,0
7702,10259,4,120,2
7703,10259,5,95,0
7704,10259,6,82,0
7705,10260,1,82,0
7706,10260,2,96,1
7707,10260,3,51,0
7708,10260,4,45,0
7709,10260,5,51,0
7710,10260,6,92,0
7711,10261,1,82,0
7712,10261,2,96,1
7713,10261,3,51,0
7714,10261,4,45,0
7715,10261,5,51,0
7716,10261,6,92,0
7717,10262,1,82,0
7718,10262,2,96,1
7719,10262,3,51,0
7720,10262,4,45,0
7721,10262,5,51,0
7722,10262,6,92,0
7723,10263,1,45,0
7724,10263,2,30,0
7725,10263,3,25,0
7726,10263,4,75,1
7727,10263,5,45,0
7728,10263,6,80,0
7729,10264,1,100,0
7730,10264,2,135,3
7731,10264,3,115,0
7732,10264,4,85,0
7733,10264,5,100,0
7734,10264,6,135,0
7735,10265,1,100,0
7736,10265,2,135,3
7737,10265,3,115,0
7738,10265,4,85,0
7739,10265,5,100,0
7740,10265,6,135,0
7741,10266,1,100,0
7742,10266,2,135,3
7743,10266,3,115,0
7744,10266,4,85,0
7745,10266,5,100,0
7746,10266,6,135,0
7747,10267,1,100,0
7748,10267,2,135,3
7749,10267,3,115,0
7750,10267,4,85,0
7751,10267,5,100,0
7752,10267,6,135,0
7753,10268,1,100,0
7754,10268,2,85,0
7755,10268,3,100,0
7756,10268,4,135,3
7757,10268,5,115,0
7758,10268,6,135,0
7759,10269,1,100,0
7760,10269,2,85,0
7761,10269,3,100,0
7762,10269,4,135,3
7763,10269,5,115,0
7764,10269,6,135,0
7765,10270,1,100,0
7766,10270,2,85,0
7767,10270,3,100,0
7768,10270,4,135,3
7769,10270,5,115,0
7770,10270,6,135,0
7771,10271,1,100,0
7772,10271,2,85,0
7773,10271,3,100,0
7774,10271,4,135,3
7775,10271,5,115,0
7776,10271,6,135,0
7777,10272,1,113,0
7778,10272,2,70,3
7779,10272,3,120,0
7780,10272,4,135,0
7781,10272,5,65,0
7782,10272,6,52,0
7783,10273,1,80,0
7784,10273,2,120,3
7785,10273,3,84,0
7786,10273,4,60,0
7787,10273,5,96,0
7788,10273,6,110,0
7789,10274,1,80,0
7790,10274,2,120,3
7791,10274,3,84,0
7792,10274,4,60,0
7793,10274,5,96,0
7794,10274,6,110,0
7795,10275,1,80,0
7796,10275,2,120,3
7797,10275,3,84,0
7798,10275,4,60,0
7799,10275,5,96,0
7800,10275,6,110,0
7801,10276,1,95,0
7802,10276,2,95,0
7803,10276,3,110,2
7804,10276,4,105,0
7805,10276,5,110,2
7806,10276,6,85,0
7807,10277,1,160,3
7808,10277,2,105,0
7809,10277,3,110,0
7810,10277,4,130,0
7811,10277,5,110,0
7812,10277,6,85,0
7813,10278,1,95,0
7814,10278,2,80,0
7815,10278,3,93,0
7816,10278,4,135,0
7817,10278,5,110,0
7818,10278,6,70,0
7819,10279,1,80,0
7820,10279,2,125,0
7821,10279,3,85,0
7822,10279,4,135,0
7823,10279,5,95,0
7824,10279,6,70,0
7825,10280,1,60,0
7826,10280,2,100,0
7827,10280,3,105,0
7828,10280,4,130,0
7829,10280,5,105,0
7830,10280,6,120,0
7831,10281,1,91,0
7832,10281,2,124,0
7833,10281,3,115,0
7834,10281,4,145,0
7835,10281,5,125,0
7836,10281,6,100,0
7837,10282,1,80,0
7838,10282,2,92,0
7839,10282,3,115,0
7840,10282,4,143,0
7841,10282,5,115,0
7842,10282,6,80,0
7843,10283,1,85,0
7844,10283,2,160,0
7845,10283,3,125,0
7846,10283,4,89,0
7847,10283,5,93,0
7848,10283,6,78,0
7849,10284,1,65,0
7850,10284,2,140,0
7851,10284,3,110,0
7852,10284,4,40,0
7853,10284,5,100,0
7854,10284,6,110,0
7855,10285,1,70,0
7856,10285,2,80,0
7857,10285,3,70,0
7858,10285,4,140,0
7859,10285,5,100,0
7860,10285,6,120,0
7861,10286,1,110,0
7862,10286,2,148,0
7863,10286,3,75,0
7864,10286,4,110,0
7865,10286,5,110,0
7866,10286,6,75,0
7867,10287,1,110,0
7868,10287,2,165,0
7869,10287,3,100,0
7870,10287,4,65,0
7871,10287,5,65,0
7872,10287,6,103,0
7873,10288,1,60,0
7874,10288,2,140,0
7875,10288,3,149,0
7876,10288,4,75,0
7877,10288,5,99,0
7878,10288,6,62,0
7879,10289,1,65,0
7880,10289,2,130,0
7881,10289,3,135,0
7882,10289,4,55,0
7883,10289,5,135,0
7884,10289,6,68,0
7885,10290,1,85,0
7886,10290,2,145,0
7887,10290,3,80,0
7888,10290,4,135,0
7889,10290,5,90,0
7890,10290,6,80,0
7891,10291,1,60,0
7892,10291,2,75,0
7893,10291,3,110,0
7894,10291,4,175,0
7895,10291,5,110,0
7896,10291,6,90,0
7897,10292,1,88,0
7898,10292,2,137,0
7899,10292,3,172,0
7900,10292,4,74,0
7901,10292,5,115,0
7902,10292,6,44,0
7903,10293,1,75,0
7904,10293,2,69,0
7905,10293,3,72,0
7906,10293,4,159,0
7907,10293,5,125,0
7908,10293,6,134,0
7909,10294,1,72,0
7910,10294,2,125,0
7911,10294,3,77,0
7912,10294,4,133,0
7913,10294,5,81,0
7914,10294,6,142,0
7915,10295,1,86,0
7916,10295,2,88,0
7917,10295,3,92,0
7918,10295,4,129,0
7919,10295,5,86,0
7920,10295,6,126,0
7921,10296,1,74,0
7922,10296,2,85,0
7923,10296,3,87,0
7924,10296,4,155,0
7925,10296,5,148,0
7926,10296,6,102,0
7927,10297,1,86,0
7928,10297,2,102,0
7929,10297,3,88,0
7930,10297,4,98,0
7931,10297,5,120,0
7932,10297,6,88,0
7933,10298,1,72,0
7934,10298,2,140,0
7935,10298,3,130,0
7936,10298,4,64,0
7937,10298,5,106,0
7938,10298,6,88,0
7939,10299,1,65,0
7940,10299,2,85,0
7941,10299,3,105,0
7942,10299,4,132,0
7943,10299,5,163,0
7944,10299,6,44,0
7945,10300,1,78,0
7946,10300,2,137,0
7947,10300,3,100,0
7948,10300,4,74,0
7949,10300,5,93,0
7950,10300,6,118,0
7951,10301,1,216,0
7952,10301,2,70,0
7953,10301,3,91,0
7954,10301,4,216,0
7955,10301,5,85,0
7956,10301,6,100,0
7957,10302,1,78,0
7958,10302,2,85,0
7959,10302,3,110,0
7960,10302,4,160,0
7961,10302,5,116,0
7962,10302,6,36,0
7963,10303,1,65,0
7964,10303,2,135,0
7965,10303,3,135,0
7966,10303,4,70,0
7967,10303,5,65,0
7968,10303,6,100,0
7969,10304,1,60,0
7970,10304,2,135,0
7971,10304,3,95,0
7972,10304,4,90,0
7973,10304,5,95,0
7974,10304,6,110,0
7975,10305,1,60,0
7976,10305,2,100,0
7977,10305,3,55,0
7978,10305,4,160,0
7979,10305,5,80,0
7980,10305,6,130,0
7981,10306,1,75,0
7982,10306,2,50,0
7983,10306,3,110,0
7984,10306,4,135,0
7985,10306,5,120,0
7986,10306,6,65,0
7987,10307,1,65,0
7988,10307,2,154,0
7989,10307,3,60,0
7990,10307,4,75,0
7991,10307,5,60,0
7992,10307,6,151,0
7993,10308,1,85,0
7994,10308,2,140,0
7995,10308,3,100,0
7996,10308,4,60,0
7997,10308,5,90,0
7998,10308,6,110,0
7999,10309,1,108,0
8000,10309,2,130,0
8001,10309,3,85,0
8002,10309,4,141,0
8003,10309,5,85,0
8004,10309,6,151,0
8005,10310,1,70,0
8006,10310,2,100,0
8007,10310,3,70,0
8008,10310,4,164,0
8009,10310,5,70,0
8010,10310,6,151,0
8011,10311,1,91,0
8012,10311,2,120,0
8013,10311,3,106,0
8014,10311,4,175,0
8015,10311,5,141,0
8016,10311,6,67,0
8017,10312,1,70,0
8018,10312,2,120,0
8019,10312,3,130,0
8020,10312,4,165,0
8021,10312,5,130,0
8022,10312,6,85,0
8023,10313,1,89,0
8024,10313,2,159,0
8025,10313,3,105,0
8026,10313,4,70,0
8027,10313,5,105,0
8028,10313,6,55,0
8029,10314,1,74,0
8030,10314,2,48,0
8031,10314,3,76,0
8032,10314,4,143,0
8033,10314,5,101,0
8034,10314,6,124,0
8035,10315,1,97,0
8036,10315,2,157,0
8037,10315,3,122,0
8038,10315,4,62,0
8039,10315,5,107,0
8040,10315,6,33,0
8041,10316,1,75,0
8042,10316,2,150,0
8043,10316,3,175,0
8044,10316,4,70,0
8045,10316,5,120,0
8046,10316,6,40,0
8047,10317,1,80,0
8048,10317,2,125,0
8049,10317,3,115,0
8050,10317,4,170,0
8051,10317,5,115,0
8052,10317,6,95,0
8053,10318,1,80,0
8054,10318,2,125,0
8055,10318,3,115,0
8056,10318,4,170,0
8057,10318,5,115,0
8058,10318,6,95,0
8059,10319,1,88,0
8060,10319,2,157,0
8061,10319,3,75,0
8062,10319,4,147,0
8063,10319,5,80,0
8064,10319,6,153,0
8065,10320,1,65,0
8066,10320,2,138,0
8067,10320,3,85,0
8068,10320,4,138,0
8069,10320,5,85,0
8070,10320,6,75,0
8071,10321,1,83,0
8072,10321,2,90,0
8073,10321,3,105,0
8074,10321,4,150,0
8075,10321,5,96,0
8076,10321,6,101,0
8077,10322,1,68,0
8078,10322,2,65,0
8079,10322,3,90,0
8080,10322,4,135,0
8081,10322,5,125,0
8082,10322,6,92,0
8083,10323,1,68,0
8084,10323,2,65,0
8085,10323,3,90,0
8086,10323,4,135,0
8087,10323,5,125,0
8088,10323,6,92,0
8089,10324,1,68,0
8090,10324,2,65,0
8091,10324,3,90,0
8092,10324,4,135,0
8093,10324,5,125,0
8094,10324,6,92,0
8095,10325,1,115,0
8096,10325,2,175,0
8097,10325,3,117,0
8098,10325,4,105,0
8099,10325,5,101,0
8100,10325,6,87,0
