id,creature_id,skill_id,learn_method_id,level_learned_at
453304,497,202,3,0
453305,497,202,1,44
453306,497,202,4,0
453307,497,202,12,0
453308,497,203,4,0
453309,497,203,12,0
453315,497,207,4,0
453316,497,212,2,0
453317,497,212,12,0
453323,497,213,4,0
453324,497,213,12,0
453325,497,214,3,0
453330,497,214,4,0
453331,497,214,12,0
453349,497,219,4,0
453350,497,230,2,0
453351,497,230,12,0
453354,497,231,3,0
453355,497,231,2,0
453356,497,231,12,0
453359,497,235,3,0
453360,497,235,2,0
453361,497,235,12,0
453368,497,239,2,0
453375,497,241,4,0
453376,497,241,12,0
453377,497,243,2,0
453378,497,243,12,0
453382,497,249,4,0
453388,497,259,4,0
453395,497,263,4,0
453396,497,263,12,0
453407,497,269,4,0
453408,497,269,12,0
453409,497,270,4,0
453410,497,270,12,0
453413,497,282,3,0
453414,497,282,4,0
453415,497,282,12,0
453420,497,331,4,0
453421,497,331,12,0
453428,497,332,4,0
453429,497,332,12,0
453435,497,338,3,0
453436,497,338,4,0
453437,497,338,12,0
453438,497,345,1,16
453439,497,345,4,0
453446,497,347,4,0
453447,497,347,12,0
453454,497,348,1,32
453455,497,348,12,0
453470,497,380,3,0
453471,497,380,1,50
453472,497,380,12,0
453475,497,388,3,0
453478,497,401,3,0
453481,497,402,3,0
453482,497,402,4,0
453483,497,402,12,0
453486,497,406,3,0
453487,497,406,4,0
453488,497,406,12,0
453495,497,412,4,0
453496,497,412,12,0
453503,497,416,4,0
453504,497,416,12,0
453505,497,432,3,0
453512,497,437,1,56
453513,497,437,4,0
453514,497,437,12,0
453521,497,447,4,0
453522,497,447,12,0
453529,497,489,1,38
453530,497,489,12,0
453536,497,496,4,0
453537,497,496,12,0
453543,497,520,3,0
453544,497,520,4,0
453551,497,525,4,0
453552,497,525,12,0
453554,497,526,4,0
453561,497,572,4,0
453562,497,572,12,0
453563,497,580,4,0
453564,497,580,12,0
453568,497,590,4,0
453570,497,693,4,0
453571,497,693,12,0
453572,497,784,4,0
453573,497,784,12,0
453574,497,799,4,0
453575,497,799,12,0
453576,497,803,4,0
453577,497,803,12,0
453578,497,851,4,0
453579,497,885,4,0
453580,497,885,12,0
453581,498,7,4,0
453588,498,33,1,1
453594,498,34,2,0
453595,498,34,4,0
453602,498,36,1,25
453603,498,36,4,0
453610,498,37,2,0
453611,498,38,4,0
453618,498,39,1,3
453631,498,46,1,39
453632,498,46,4,0
453639,498,52,1,7
453652,498,53,1,33
453653,498,53,4,0
453657,498,70,4,0
453664,498,76,4,0
453665,498,83,4,0
453666,498,91,4,0
453672,498,92,4,0
453678,498,104,4,0
453685,498,111,1,13
453692,498,123,1,19
453699,498,126,4,0
453706,498,156,4,0
453713,498,164,4,0
453716,498,173,3,0
453722,498,174,2,0
453723,498,174,4,0
453730,498,182,4,0
453731,498,189,4,0
453732,498,203,1,9
453733,498,203,4,0
453740,498,205,1,21
453746,498,207,4,0
453752,498,213,4,0
453755,498,214,3,0
453762,498,214,2,0
453764,498,214,4,0
453785,498,231,3,0
453798,498,241,4,0
453802,498,249,4,0
453805,498,257,3,0
453806,498,257,4,0
453813,498,261,4,0
453820,498,263,4,0
453827,498,269,4,0
453830,498,270,3,0
453831,498,270,4,0
453840,498,276,3,0
453841,498,276,2,0
453848,498,281,2,0
453856,498,283,2,0
453857,498,283,3,0
453858,498,283,4,0
453866,498,315,4,0
453879,498,317,4,0
453887,498,343,2,0
453888,498,343,3,0
453895,498,360,4,0
453902,498,372,1,31
453907,498,389,2,0
453914,498,394,1,43
453915,498,394,4,0
453917,498,428,3,0
453918,498,428,4,0
453925,498,447,4,0
453932,498,457,1,37
453938,498,484,2,0
453939,498,484,4,0
453952,498,488,1,15
453953,498,488,4,0
453959,498,496,4,0
453965,498,497,4,0
453969,498,510,4,0
453975,498,519,3,0
453976,498,519,4,0
453978,498,526,4,0
453985,498,528,4,0
453992,498,535,1,27
453993,498,535,4,0
453997,498,590,4,0
453999,498,707,3,0
454000,498,707,4,0
454001,498,851,4,0
454002,498,885,4,0
454003,498,915,4,0
454006,499,7,3,0
454007,499,7,4,0
454010,499,9,3,0
454011,499,9,4,0
454018,499,33,1,1
454019,499,34,4,0
454026,499,36,1,28
454027,499,36,4,0
454028,499,37,2,0
454029,499,38,4,0
454042,499,39,1,1
454055,499,46,1,47
454056,499,46,4,0
454069,499,52,1,1
454082,499,53,1,39
454083,499,53,4,0
454086,499,67,3,0
454087,499,67,4,0
454091,499,70,4,0
454098,499,76,4,0
454099,499,83,4,0
454100,499,91,4,0
454106,499,92,4,0
454112,499,104,4,0
454119,499,111,1,13
454126,499,123,1,20
454133,499,126,4,0
454140,499,156,4,0
454147,499,157,4,0
454154,499,164,4,0
454157,499,173,3,0
454158,499,174,4,0
454159,499,179,4,0
454166,499,182,4,0
454167,499,184,4,0
454168,499,189,4,0
454169,499,203,1,1
454170,499,203,4,0
454177,499,205,1,23
454183,499,207,4,0
454189,499,213,4,0
454190,499,214,3,0
454195,499,214,4,0
454210,499,231,3,0
454223,499,241,4,0
454227,499,249,4,0
454230,499,257,3,0
454231,499,257,4,0
454238,499,261,4,0
454245,499,263,4,0
454247,499,264,3,0
454248,499,264,4,0
454255,499,269,4,0
454258,499,270,3,0
454259,499,270,4,0
454262,499,276,3,0
454263,499,276,2,0
454270,499,280,4,0
454271,499,281,2,0
454272,499,282,4,0
454275,499,283,3,0
454276,499,283,4,0
454286,499,292,1,0
454293,499,315,4,0
454312,499,317,4,0
454313,499,339,4,0
454316,499,343,3,0
454323,499,360,4,0
454324,499,370,4,0
454331,499,372,1,36
454338,499,374,4,0
454339,499,389,2,0
454346,499,394,1,52
454347,499,394,4,0
454354,499,398,4,0
454355,499,409,4,0
454362,499,411,4,0
454364,499,428,3,0
454365,499,428,4,0
454372,499,444,4,0
454379,499,447,4,0
454386,499,457,1,44
454387,499,484,4,0
454400,499,488,1,15
454401,499,488,4,0
454408,499,490,4,0
454414,499,496,4,0
454420,499,497,4,0
454424,499,510,4,0
454430,499,519,3,0
454431,499,519,4,0
454438,499,523,4,0
454442,499,526,4,0
454449,499,528,4,0
454456,499,535,1,31
454457,499,535,4,0
454461,499,590,4,0
454464,499,667,4,0
454465,499,707,3,0
454466,499,707,4,0
454467,499,811,4,0
454468,499,851,4,0
454469,499,885,4,0
454470,499,915,4,0
454473,500,7,3,0
454474,500,7,4,0
454475,500,7,12,0
454478,500,9,3,0
454479,500,9,4,0
454480,500,9,12,0
454487,500,33,1,1
454488,500,34,4,0
454489,500,34,12,0
454496,500,36,1,28
454497,500,36,4,0
454498,500,37,2,0
454499,500,37,12,0
454500,500,38,4,0
454501,500,38,12,0
454514,500,39,1,1
454527,500,46,1,55
454528,500,46,4,0
454529,500,46,12,0
454542,500,52,1,1
454555,500,53,1,43
454556,500,53,4,0
454557,500,53,12,0
454564,500,63,4,0
454565,500,63,12,0
454568,500,67,3,0
454569,500,67,4,0
454570,500,67,12,0
454574,500,70,4,0
454581,500,76,4,0
454582,500,76,12,0
454583,500,83,4,0
454584,500,83,12,0
454591,500,89,4,0
454592,500,89,12,0
454593,500,91,4,0
454594,500,91,12,0
454600,500,92,4,0
454606,500,104,4,0
454613,500,111,1,13
454614,500,116,12,0
454621,500,123,1,20
454628,500,126,4,0
454629,500,126,12,0
454636,500,156,4,0
454637,500,156,12,0
454644,500,157,4,0
454645,500,157,12,0
454652,500,164,4,0
454653,500,164,12,0
454656,500,173,3,0
454657,500,173,12,0
454658,500,174,4,0
454659,500,174,12,0
454660,500,179,4,0
454661,500,179,12,0
454668,500,182,4,0
454669,500,182,12,0
454670,500,184,4,0
454671,500,184,12,0
454672,500,189,4,0
454673,500,189,12,0
454674,500,203,2,0
454675,500,203,4,0
454676,500,203,12,0
454683,500,205,1,23
454689,500,207,4,0
454695,500,213,4,0
454696,500,214,3,0
454701,500,214,4,0
454702,500,214,12,0
454717,500,231,3,0
454718,500,231,12,0
454731,500,241,4,0
454732,500,241,12,0
454736,500,249,4,0
454739,500,257,3,0
454740,500,257,4,0
454741,500,257,12,0
454748,500,261,4,0
454749,500,261,12,0
454756,500,263,4,0
454757,500,263,12,0
454759,500,264,3,0
454760,500,264,4,0
454761,500,264,12,0
454768,500,269,4,0
454769,500,269,12,0
454772,500,270,3,0
454773,500,270,4,0
454774,500,270,12,0
454777,500,276,3,0
454778,500,276,2,0
454779,500,276,12,0
454786,500,280,4,0
454787,500,280,12,0
454788,500,281,2,0
454789,500,281,12,0
454790,500,282,4,0
454791,500,282,12,0
454794,500,283,3,0
454795,500,283,4,0
454796,500,283,12,0
454804,500,292,1,1
454810,500,307,3,0
454811,500,307,4,0
454812,500,307,12,0
454819,500,315,4,0
454820,500,315,12,0
454839,500,317,4,0
454840,500,317,12,0
454843,500,335,3,0
454850,500,339,4,0
454851,500,339,12,0
454854,500,343,3,0
454860,500,359,1,1
454861,500,359,2,0
454862,500,359,12,0
454869,500,360,4,0
454870,500,360,12,0
454871,500,370,4,0
454872,500,370,12,0
454879,500,372,1,38
454880,500,372,12,0
454887,500,374,4,0
454888,500,374,12,0
454889,500,389,2,0
454890,500,389,12,0
454897,500,394,1,62
454898,500,394,4,0
454899,500,394,12,0
454906,500,398,4,0
454907,500,398,12,0
454908,500,409,4,0
454909,500,409,12,0
454916,500,411,4,0
454917,500,411,12,0
454924,500,416,4,0
454925,500,416,12,0
454927,500,428,3,0
454928,500,428,4,0
454929,500,428,12,0
454932,500,442,3,0
454933,500,442,4,0
454934,500,442,12,0
454941,500,444,4,0
454942,500,444,12,0
454949,500,447,4,0
454950,500,447,12,0
454957,500,457,1,50
454958,500,457,12,0
454965,500,479,4,0
454966,500,479,12,0
454968,500,484,4,0
454969,500,484,12,0
454982,500,488,1,15
454983,500,488,4,0
454984,500,488,12,0
454991,500,490,4,0
454992,500,490,12,0
454998,500,496,4,0
454999,500,496,12,0
455005,500,497,4,0
455012,500,503,4,0
455013,500,503,12,0
455017,500,510,4,0
455023,500,519,3,0
455024,500,519,4,0
455031,500,523,4,0
455032,500,523,12,0
455036,500,526,4,0
455043,500,528,4,0
455044,500,528,12,0
455051,500,535,1,31
455052,500,535,4,0
455053,500,535,12,0
455057,500,590,4,0
455060,500,667,4,0
455061,500,667,12,0
455062,500,669,12,0
455064,500,707,3,0
455065,500,707,4,0
455066,500,707,12,0
455067,500,776,4,0
455068,500,776,12,0
455069,500,811,4,0
455070,500,811,12,0
455071,500,815,12,0
455072,500,851,4,0
455073,500,885,4,0
455074,500,885,12,0
455075,500,912,4,0
455076,500,912,12,0
455077,500,915,4,0
455078,500,915,12,0
455092,501,14,1,41
455093,501,14,4,0
455097,501,15,4,0
455105,501,33,1,1
455106,501,36,4,0
455113,501,39,1,5
455120,501,55,1,7
455128,501,56,1,43
455129,501,56,4,0
455136,501,57,4,0
455143,501,58,4,0
455150,501,59,4,0
455155,501,91,4,0
455161,501,92,4,0
455168,501,103,2,0
455174,501,104,4,0
455181,501,116,1,13
455188,501,127,4,0
455189,501,129,4,0
455196,501,156,4,0
455197,501,163,1,25
455204,501,164,4,0
455205,501,168,4,0
455208,501,173,3,0
455215,501,182,4,0
455218,501,196,3,0
455219,501,196,4,0
455226,501,197,2,0
455227,501,203,4,0
455234,501,206,4,0
455240,501,207,4,0
455247,501,210,1,19
455253,501,213,4,0
455254,501,214,3,0
455259,501,214,4,0
455278,501,227,1,31
455279,501,227,4,0
455282,501,231,3,0
455295,501,240,4,0
455299,501,249,4,0
455300,501,250,4,0
455313,501,263,4,0
455320,501,269,4,0
455323,501,270,3,0
455324,501,270,4,0
455331,501,282,2,0
455332,501,282,4,0
455336,501,291,4,0
455343,501,332,1,25
455344,501,332,4,0
455347,501,343,3,0
455361,501,352,3,0
455363,501,352,1,23
455364,501,352,4,0
455370,501,362,2,0
455376,501,372,2,0
455383,501,374,4,0
455396,501,383,2,0
455403,501,400,2,0
455412,501,401,3,0
455414,501,401,1,35
455421,501,403,2,0
455422,501,403,4,0
455429,501,404,4,0
455430,501,419,4,0
455437,501,447,4,0
455445,501,453,1,29
455446,501,487,1,11
455452,501,496,4,0
455458,501,503,4,0
455466,501,514,4,0
455469,501,514,1,37
455475,501,518,3,0
455476,501,518,4,0
455478,501,526,4,0
455480,501,533,2,0
455487,501,534,1,17
455491,501,590,4,0
455492,501,710,4,0
455493,501,812,4,0
455494,501,851,4,0
455495,501,883,4,0
455496,501,886,4,0
455497,501,895,2,0
455511,502,14,1,50
455512,502,14,4,0
455516,502,15,4,0
455524,502,33,1,1
455525,502,36,4,0
455538,502,39,1,1
455551,502,55,1,1
455559,502,56,1,53
455560,502,56,4,0
455567,502,57,4,0
455574,502,58,4,0
455581,502,59,4,0
455586,502,91,4,0
455592,502,92,4,0
455593,502,103,2,0
455599,502,104,4,0
455606,502,116,1,13
455613,502,127,4,0
455614,502,129,4,0
455621,502,156,4,0
455622,502,163,1,25
455629,502,164,4,0
455630,502,168,4,0
455633,502,173,3,0
455640,502,182,4,0
455643,502,196,3,0
455644,502,196,4,0
455645,502,197,2,0
455646,502,203,4,0
455653,502,206,4,0
455659,502,207,4,0
455666,502,210,1,21
455672,502,213,4,0
455673,502,214,3,0
455678,502,214,4,0
455697,502,227,1,37
455698,502,227,4,0
455701,502,231,3,0
455714,502,240,4,0
455718,502,249,4,0
455719,502,250,4,0
455732,502,263,4,0
455739,502,269,4,0
455742,502,270,3,0
455743,502,270,4,0
455750,502,280,4,0
455751,502,282,2,0
455752,502,282,4,0
455756,502,291,4,0
455763,502,332,1,29
455764,502,332,4,0
455767,502,343,3,0
455787,502,352,3,0
455789,502,352,1,26
455790,502,352,4,0
455797,502,374,4,0
455798,502,383,2,0
455799,502,400,2,0
455808,502,401,3,0
455810,502,401,1,42
455811,502,403,2,0
455812,502,403,4,0
455819,502,404,4,0
455820,502,410,4,0
455821,502,419,4,0
455828,502,447,4,0
455836,502,453,1,34
455837,502,487,1,1
455843,502,496,4,0
455849,502,503,4,0
455857,502,514,4,0
455860,502,514,1,45
455866,502,518,3,0
455867,502,518,4,0
455869,502,526,4,0
455870,502,533,2,0
455877,502,534,1,18
455881,502,590,4,0
455882,502,710,4,0
455883,502,812,4,0
455884,502,851,4,0
455885,502,883,4,0
455886,502,886,4,0
455887,502,895,2,0
455900,503,14,1,58
455901,503,14,4,0
455902,503,14,12,0
455906,503,15,4,0
455913,503,33,1,1
455914,503,34,4,0
455915,503,34,12,0
455916,503,36,4,0
455929,503,39,1,1
455942,503,55,1,1
455949,503,56,1,63
455950,503,56,4,0
455951,503,56,12,0
455958,503,57,4,0
455959,503,57,12,0
455966,503,58,4,0
455967,503,58,12,0
455974,503,59,4,0
455975,503,59,12,0
455982,503,63,4,0
455983,503,63,12,0
455987,503,70,4,0
455992,503,91,4,0
455993,503,91,12,0
455999,503,92,4,0
456000,503,103,2,0
456001,503,103,12,0
456007,503,104,4,0
456014,503,116,1,13
456015,503,116,12,0
456022,503,127,4,0
456023,503,127,12,0
456024,503,129,4,0
456031,503,156,4,0
456032,503,156,12,0
456041,503,163,1,0
456048,503,164,4,0
456049,503,164,12,0
456050,503,168,4,0
456051,503,168,12,0
456054,503,173,3,0
456055,503,173,12,0
456062,503,182,4,0
456063,503,182,12,0
456064,503,184,4,0
456065,503,184,12,0
456068,503,196,3,0
456069,503,196,4,0
456070,503,196,12,0
456071,503,197,2,0
456072,503,197,12,0
456073,503,203,4,0
456074,503,203,12,0
456081,503,206,4,0
456087,503,207,4,0
456094,503,210,1,21
456100,503,213,4,0
456101,503,214,3,0
456106,503,214,4,0
456107,503,214,12,0
456126,503,224,1,1
456127,503,224,12,0
456134,503,227,1,39
456135,503,227,4,0
456136,503,227,12,0
456139,503,231,3,0
456140,503,231,12,0
456153,503,240,4,0
456154,503,240,12,0
456158,503,249,4,0
456159,503,250,4,0
456160,503,250,12,0
456173,503,263,4,0
456174,503,263,12,0
456181,503,269,4,0
456182,503,269,12,0
456185,503,270,3,0
456186,503,270,4,0
456187,503,270,12,0
456190,503,276,3,0
456191,503,276,12,0
456198,503,280,4,0
456199,503,280,12,0
456202,503,282,3,0
456203,503,282,2,0
456204,503,282,4,0
456205,503,282,12,0
456209,503,291,4,0
456210,503,291,12,0
456216,503,308,3,0
456217,503,308,4,0
456218,503,308,12,0
456225,503,332,1,29
456226,503,332,4,0
456227,503,332,12,0
456230,503,335,3,0
456233,503,343,3,0
456253,503,352,3,0
456254,503,352,1,25
456255,503,352,4,0
456256,503,352,12,0
456257,503,372,12,0
456264,503,374,4,0
456265,503,374,12,0
456266,503,383,2,0
456267,503,383,12,0
456268,503,399,4,0
456269,503,400,2,0
456270,503,400,12,0
456279,503,401,3,0
456280,503,401,1,46
456281,503,401,12,0
456282,503,403,2,0
456283,503,403,4,0
456284,503,403,12,0
456291,503,404,4,0
456292,503,404,12,0
456293,503,410,4,0
456294,503,410,12,0
456301,503,416,4,0
456302,503,416,12,0
456303,503,419,4,0
456304,503,419,12,0
456311,503,447,4,0
456312,503,447,12,0
456319,503,453,1,34
456320,503,453,12,0
456321,503,487,1,1
456322,503,487,12,0
456328,503,496,4,0
456329,503,496,12,0
456335,503,503,4,0
456343,503,514,4,0
456346,503,514,1,51
456352,503,518,3,0
456353,503,518,4,0
456354,503,523,4,0
456355,503,523,12,0
456361,503,525,4,0
456363,503,526,4,0
456364,503,529,4,0
456365,503,529,12,0
456366,503,533,2,0
456367,503,533,12,0
456374,503,534,1,18
456375,503,534,12,0
456376,503,555,4,0
456380,503,590,4,0
456381,503,675,4,0
456384,503,684,4,0
456385,503,684,12,0
456386,503,710,3,0
456387,503,710,4,0
456388,503,710,12,0
456389,503,808,4,0
456390,503,812,4,0
456391,503,812,12,0
456392,503,851,4,0
456393,503,883,4,0
456394,503,883,12,0
456395,503,886,4,0
456396,503,886,12,0
456397,503,895,2,0
456398,503,895,12,0
456399,503,918,4,0
456400,503,918,12,0
456406,504,14,4,0
456410,504,15,4,0
456416,504,21,1,41
456422,504,28,1,13
456428,504,33,1,1
456434,504,43,1,3
456440,504,44,1,6
456443,504,67,3,0
456449,504,85,4,0
456453,504,91,4,0
456459,504,92,4,0
456465,504,95,1,18
456471,504,103,2,0
456477,504,104,4,0
456479,504,116,1,26
456491,504,156,4,0
456505,504,162,1,21
456506,504,162,3,0
456512,504,164,4,0
456515,504,173,3,0
456521,504,175,2,0
456527,504,182,4,0
456539,504,197,1,11
456545,504,207,4,0
456551,504,212,1,36
456557,504,213,4,0
456558,504,214,3,0
456562,504,214,4,0
456580,504,226,1,38
456594,504,231,2,0
456595,504,231,3,0
456607,504,240,4,0
456613,504,241,4,0
456619,504,242,1,16
456625,504,247,4,0
456631,504,263,4,0
456634,504,270,3,0
456643,504,283,3,0
456645,504,331,2,0
456648,504,343,3,0
456650,504,351,3,0
456656,504,372,2,0
456662,504,374,4,0
456665,504,387,3,0
456668,504,401,3,0
456671,504,402,3,0
456673,504,417,1,33
456676,504,428,3,0
456679,504,441,3,0
456685,504,447,4,0
456693,504,495,1,23
456694,504,495,3,0
456700,504,496,4,0
456704,504,514,4,0
456713,504,526,1,28
456714,504,526,4,0
456718,504,590,4,0
456720,504,715,2,0
456723,505,7,3,0
456724,505,7,12,0
456727,505,8,3,0
456728,505,8,12,0
456731,505,9,3,0
456732,505,9,12,0
456738,505,14,4,0
456739,505,14,12,0
456743,505,15,4,0
456749,505,21,1,50
456755,505,28,1,13
456761,505,33,1,1
456762,505,38,12,0
456774,505,43,1,3
456786,505,44,1,6
456787,505,44,12,0
456793,505,53,4,0
456794,505,53,12,0
456800,505,63,4,0
456801,505,63,12,0
456809,505,67,1,1
456810,505,67,3,0
456811,505,67,12,0
456815,505,70,4,0
456821,505,85,4,0
456822,505,85,12,0
456828,505,86,4,0
456829,505,86,12,0
456835,505,87,4,0
456836,505,87,12,0
456840,505,91,4,0
456841,505,91,12,0
456847,505,92,4,0
456853,505,95,1,18
456854,505,95,12,0
456855,505,103,12,0
456861,505,104,4,0
456869,505,109,1,1
456870,505,109,12,0
456876,505,113,4,0
456877,505,113,12,0
456879,505,116,1,29
456880,505,116,12,0
456892,505,138,4,0
456902,505,156,4,0
456903,505,156,12,0
456917,505,162,1,22
456918,505,162,3,0
456919,505,162,12,0
456925,505,164,4,0
456926,505,164,12,0
456929,505,173,3,0
456930,505,173,12,0
456936,505,182,4,0
456937,505,182,12,0
456943,505,197,1,11
456944,505,197,12,0
456945,505,203,12,0
456951,505,207,4,0
456957,505,212,1,43
456958,505,212,12,0
456964,505,213,4,0
456965,505,213,12,0
456966,505,214,3,0
456970,505,214,4,0
456971,505,214,12,0
456989,505,226,1,46
456990,505,226,12,0
456993,505,231,3,0
456994,505,231,12,0
457006,505,240,4,0
457007,505,240,12,0
457013,505,241,4,0
457014,505,241,12,0
457020,505,242,1,16
457021,505,242,12,0
457032,505,244,1,32
457033,505,244,4,0
457034,505,244,12,0
457040,505,247,4,0
457041,505,247,12,0
457045,505,249,4,0
457051,505,263,4,0
457052,505,263,12,0
457054,505,264,3,0
457057,505,270,3,0
457058,505,270,12,0
457061,505,282,3,0
457064,505,283,3,0
457069,505,331,12,0
457070,505,341,12,0
457073,505,343,3,0
457075,505,351,3,0
457076,505,372,12,0
457082,505,374,4,0
457083,505,374,12,0
457086,505,387,3,0
457089,505,401,3,0
457092,505,402,3,0
457093,505,402,12,0
457099,505,411,4,0
457100,505,411,12,0
457106,505,416,4,0
457107,505,416,12,0
457109,505,417,1,39
457110,505,417,12,0
457113,505,428,3,0
457114,505,428,12,0
457117,505,441,3,0
457118,505,441,12,0
457124,505,447,4,0
457125,505,447,12,0
457133,505,495,1,25
457134,505,495,3,0
457135,505,495,12,0
457141,505,496,4,0
457142,505,496,12,0
457146,505,514,4,0
457150,505,526,4,0
457158,505,590,4,0
457162,505,707,3,0
457163,505,707,12,0
457164,505,885,12,0
457170,506,28,2,0
457177,506,33,1,1
457184,506,36,1,28
457191,506,43,1,1
457198,506,44,1,8
457210,506,46,4,0
457211,506,46,1,40
457218,506,85,4,0
457225,506,86,4,0
457230,506,91,4,0
457236,506,92,4,0
457242,506,104,4,0
457249,506,122,2,0
457256,506,156,4,0
457263,506,164,4,0
457266,506,173,3,0
457267,506,173,4,0
457274,506,179,1,36
457275,506,179,4,0
457282,506,182,4,0
457289,506,189,2,0
457295,506,203,2,0
457296,506,203,4,0
457302,506,204,2,0
457303,506,204,4,0
457309,506,207,4,0
457316,506,213,4,0
457317,506,214,3,0
457322,506,214,4,0
457353,506,240,4,0
457360,506,241,4,0
457367,506,242,1,24
457368,506,242,4,0
457375,506,247,4,0
457379,506,249,4,0
457382,506,253,3,0
457383,506,253,4,0
457390,506,263,4,0
457399,506,270,3,0
457400,506,270,1,32
457401,506,270,4,0
457408,506,281,2,0
457412,506,304,3,0
457413,506,304,4,0
457426,506,317,4,0
457432,506,332,4,0
457439,506,336,2,0
457442,506,343,3,0
457443,506,343,2,0
457445,506,351,3,0
457446,506,371,4,0
457455,506,387,3,0
457456,506,387,1,44
457469,506,416,1,48
457470,506,416,4,0
457476,506,422,2,0
457477,506,422,4,0
457483,506,423,2,0
457484,506,423,4,0
457490,506,424,2,0
457491,506,424,4,0
457497,506,495,3,0
457498,506,495,2,0
457505,506,496,4,0
457516,506,514,1,12
457517,506,514,4,0
457528,506,526,1,4
457529,506,526,4,0
457536,506,528,4,0
457543,506,555,4,0
457548,506,583,1,20
457549,506,583,4,0
457553,506,590,4,0
457558,506,608,1,17
457560,506,706,2,0
457561,506,706,4,0
457568,507,33,1,1
457575,507,36,1,36
457582,507,43,1,1
457595,507,44,1,1
457607,507,46,4,0
457608,507,46,1,54
457615,507,57,4,0
457619,507,70,4,0
457626,507,85,4,0
457633,507,86,4,0
457638,507,91,4,0
457644,507,92,4,0
457650,507,104,4,0
457657,507,156,4,0
457664,507,164,4,0
457667,507,173,3,0
457668,507,173,4,0
457675,507,179,1,48
457676,507,179,4,0
457683,507,182,4,0
457684,507,203,4,0
457685,507,204,4,0
