id,encounter_id,condition_value_id
15286,28745,4
15287,28746,3
15288,28747,5
15289,28763,14
15290,28765,14
15291,28766,14
15292,28767,14
15293,28786,4
15294,28787,3
15295,28788,5
15296,28808,4
15297,28809,4
15298,28810,3
15299,28811,3
15300,28812,5
15301,28813,5
15302,28821,14
15303,28823,14
15304,28836,15
15305,28837,15
15306,28838,15
15307,28839,15
15308,28840,15
15309,28841,15
15310,28842,15
15311,28843,15
15312,28844,16
15313,28845,16
15314,28846,16
15315,28847,16
15316,28848,16
15317,28849,16
15318,28850,16
15319,28851,16
15320,28852,14
15321,28853,14
15322,28861,14
15323,28863,14
15324,28864,14
15325,28865,14
15326,28871,14
15327,28873,14
15328,28876,15
15329,28877,15
15330,28878,15
15331,28879,15
15332,28880,15
15333,28881,15
15334,28882,15
15335,28883,15
15336,28884,16
15337,28885,16
15338,28886,16
15339,28887,16
15340,28888,16
15341,28889,16
15342,28890,16
15343,28891,16
15344,28896,4
15345,28897,3
15346,28898,5
15347,28899,5
15348,28900,5
15349,28901,5
15350,28920,4
15351,28921,3
15352,28926,14
15353,28927,14
15354,28928,14
15355,28929,14
15356,28934,4
15357,28935,3
15358,28942,4
15359,28943,3
15360,28944,5
15361,28945,5
15362,28955,14
15363,28957,14
15364,28962,5
15365,28975,4
15366,28976,3
15367,28978,14
15368,28982,14
15369,28987,4
15370,28988,4
15371,28989,3
15372,28990,3
15373,28995,15
15374,28996,15
15375,28997,15
15376,28998,15
15377,28999,15
15378,29000,15
15379,29001,15
15380,29002,15
15381,29003,16
15382,29004,16
15383,29005,16
15384,29006,16
15385,29007,16
15386,29008,16
15387,29009,16
15388,29010,16
15389,29027,4
15390,29028,3
15391,29029,5
15392,29030,5
15393,29049,5
15394,29050,5
15395,29081,4
15396,29082,3
15397,29083,5
15398,29099,14
15399,29103,14
15400,29118,5
15401,29125,4
15402,29126,3
15403,29127,5
15404,29134,14
15405,29135,14
15406,29136,14
15407,29137,14
15408,29146,4
15409,29147,3
15410,29149,14
15411,29151,14
15412,29156,4
15413,29157,3
15414,29168,4
15415,29169,4
15416,29170,3
15417,29171,3
15418,29178,15
15419,29179,15
15420,29180,15
15421,29181,15
15422,29182,15
15423,29183,15
15424,29184,15
15425,29185,15
15426,29186,16
15427,29187,16
15428,29188,16
15429,29189,16
15430,29190,16
15431,29191,16
15432,29192,16
15433,29193,16
15434,29194,4
15435,29195,3
15436,29200,4
15437,29201,3
15438,29202,5
15439,29204,14
15440,29206,14
15441,29217,4
15442,29218,3
15443,29219,5
15444,29220,5
15445,29221,5
15446,29222,5
15447,29223,5
15448,29225,14
15449,29227,14
15450,29234,4
15451,29235,3
15452,29236,5
15453,29251,4
15454,29252,3
15455,29259,4
15456,29260,4
15457,29261,3
15458,29262,3
15459,29268,14
15460,29269,14
15461,29271,14
15462,29272,14
15463,29273,15
15464,29274,15
15465,29275,15
15466,29276,15
15467,29277,15
15468,29278,15
15469,29279,15
15470,29280,15
15471,29281,16
15472,29282,16
15473,29283,16
15474,29284,16
15475,29285,16
15476,29286,16
15477,29287,16
15478,29288,16
15479,29310,3
15480,29311,3
15481,29312,3
15482,29313,3
15483,29314,4
15484,29315,4
15485,29316,4
15486,29317,4
15487,29318,4
15488,29319,4
15489,29320,4
15490,29321,4
15491,29322,3
15492,29323,3
15493,29324,3
15494,29325,3
15495,29326,4
15496,29327,4
15497,29328,4
15498,29329,4
15499,29330,3
15500,29331,3
15501,29332,3
15502,29333,3
15503,29346,2
15504,29346,3
15505,29347,2
15506,29347,4
15507,29348,3
15508,29348,14
15509,29349,4
15510,29349,14
15511,29350,3
15512,29351,4
15513,29352,3
15514,29353,4
15515,29354,3
15516,29355,4
15517,29356,3
15518,29357,4
15519,29358,2
15520,29358,3
15521,29359,2
15522,29359,4
15523,29360,3
15524,29360,14
15525,29361,4
15526,29361,14
15527,29362,3
15528,29363,4
15529,29364,3
15530,29365,4
15531,29366,3
15532,29367,4
15533,29368,3
15534,29369,4
15535,29401,3
15536,29402,4
15537,29403,5
15538,29404,5
15539,29405,5
15540,29406,4
15541,29407,3
15542,29408,5
15543,29409,5
15544,29410,5
15545,29411,4
15546,29412,3
15547,29413,5
15548,29414,5
15549,29427,2
15550,29428,14
15551,29429,5
15552,29429,14
15553,29430,5
15554,29430,14
15555,29431,5
15556,29432,5
15557,29433,2
15558,29434,14
15559,29435,5
15560,29435,14
15561,29436,5
15562,29436,14
15563,29437,5
15564,29438,5
15565,29449,5
15566,29452,106
15567,29453,106
15568,29454,107
15569,29455,107
15570,29456,108
15571,29457,108
15572,29460,3
15573,29461,4
15574,29462,4
15575,29463,3
15576,29464,4
15577,29465,3
15578,29466,3
15579,29466,14
15580,29467,4
15581,29467,14
15582,29468,3
15583,29468,14
15584,29469,4
15585,29469,14
15586,29470,3
15587,29470,14
15588,29471,4
15589,29471,14
15590,29472,3
15591,29472,14
15592,29473,4
15593,29473,14
15594,29474,3
15595,29475,4
15596,29476,4
15597,29477,3
15598,29478,4
15599,29479,3
15600,29480,3
15601,29481,4
15602,29482,3
15603,29483,4
15604,29484,3
15605,29485,4
15606,29486,3
15607,29487,4
15608,29488,5
15609,29489,5
15610,29490,5
15611,29491,5
15612,29492,5
15613,29493,5
15614,29494,5
15615,29495,5
15616,29496,5
15617,29497,5
15618,29498,5
15619,29499,5
15620,29500,2
15621,29500,5
15622,29501,5
15623,29501,14
15624,29502,5
15625,29503,5
15626,29504,5
15627,29505,5
15628,29506,192
15629,29507,193
15630,29508,2
15631,29508,5
15632,29509,5
15633,29509,14
15634,29510,5
15635,29511,5
15636,29512,5
15637,29513,5
15638,29514,192
15639,29515,193
15640,29516,193
15641,29517,193
15642,29518,193
15643,29519,193
15644,29520,192
15645,29521,192
15646,29522,192
15647,29523,192
15648,29524,1
15649,29525,1
15650,29526,1
15651,29527,1
15652,29528,192
15653,29529,192
15654,29530,192
15655,29531,193
15656,29532,193
15657,29533,193
15658,29534,192
15659,29535,192
15660,29536,192
15661,29537,193
15662,29538,193
15663,29539,193
15664,29540,15
15665,29541,15
15666,29542,15
15667,29543,15
15668,29544,15
15669,29545,15
15670,29546,15
15671,29547,15
15672,29548,16
15673,29549,16
15674,29550,16
15675,29551,16
15676,29552,16
15677,29553,16
15678,29554,16
15679,29555,16
15680,29561,4
15681,29562,3
15682,29563,4
15683,29564,3
15684,29569,3
15685,29570,4
15686,29571,3
15687,29571,14
15688,29572,4
15689,29572,14
15690,29573,3
15691,29574,4
15692,29580,4
15693,29581,3
15694,29582,3
15695,29582,14
15696,29583,4
15697,29583,14
15698,29584,3
15699,29584,14
15700,29585,4
15701,29585,14
15702,29586,3
15703,29587,4
15704,29588,3
15705,29589,3
15706,29590,3
15707,29594,4
15708,29595,3
15709,29600,4
15710,29601,3
15711,29601,14
15712,29602,4
15713,29602,14
15714,29603,5
15715,29603,14
15716,29610,4
15717,29611,3
15718,29612,5
15719,29612,14
15720,29613,3
15721,29613,14
15722,29614,4
15723,29614,14
15724,29615,3
15725,29615,14
15726,29616,4
15727,29616,14
15728,29617,5
15729,29618,3
15730,29619,3
15731,29620,3
15732,29621,5
15733,29632,4
15734,29633,4
15735,29634,3
15736,29635,4
15737,29636,4
15738,29637,4
15739,29638,4
15740,29639,3
15741,29648,3
15742,29649,4
15743,29650,3
15744,29650,14
15745,29651,4
15746,29651,14
15747,29652,4
15748,29653,4
15749,29654,3
15750,29655,4
15751,29656,4
15752,29656,14
15753,29657,4
15754,29658,4
15755,29669,4
15756,29670,3
15757,29671,4
15758,29672,4
15759,29673,3
15760,29674,4
15761,29675,4
15762,29676,3
15763,29677,4
15764,29678,4
15765,29679,4
15766,29712,4
15767,29713,4
15768,29714,3
15769,29715,3
15770,29716,5
15771,29717,5
15772,29718,4
15773,29719,4
15774,29720,3
15775,29721,3
15776,29722,5
15777,29723,5
15778,29724,4
15779,29725,4
15780,29726,3
15781,29727,3
15782,29734,106
15783,29735,106
15784,29736,107
15785,29737,107
15786,29738,108
15787,29739,108
15788,29742,5
15789,29743,5
15790,29744,5
15791,29745,5
15792,29746,5
15793,29747,5
15794,29748,5
15795,29749,5
15796,29750,5
15797,29750,14
15798,29751,5
15799,29751,14
15800,29752,5
15801,29752,14
15802,29753,192
15803,29754,193
15804,29755,5
15805,29756,5
15806,29757,5
15807,29757,14
15808,29758,5
15809,29758,14
15810,29759,192
15811,29760,193
15812,29761,5
15813,29762,5
15814,29763,5
15815,29764,5
15816,29765,5
15817,29766,5
15818,29767,5
15819,29768,5
15820,29769,5
15821,29770,5
15822,29771,5
15823,29772,5
15824,29773,3
15825,29774,3
15826,29775,3
15827,29776,3
15828,29776,14
15829,29777,4
15830,29778,193
15831,29779,193
15832,29780,3
15833,29781,3
15834,29782,3
15835,29783,3
15836,29784,3
15837,29785,5
15838,29786,5
15839,29787,5
15840,29788,5
15841,29788,14
15842,29789,3
15843,29790,5
15844,29791,193
15845,29792,193
15846,29793,5
15847,29794,5
15848,29795,5
15849,29796,5
15850,29797,192
15851,29798,192
15852,29799,192
15853,29800,192
15854,29801,192
15855,29802,192
15856,29803,192
15857,29804,193
15858,29805,193
15859,29806,193
15860,29807,192
15861,29808,192
15862,29809,192
15863,29810,193
15864,29811,193
15865,29812,193
15866,29813,15
15867,29814,15
15868,29815,15
15869,29816,15
15870,29817,15
15871,29818,15
15872,29819,15
15873,29820,15
15874,29821,16
15875,29822,16
15876,29823,16
15877,29824,16
15878,29825,16
15879,29826,16
15880,29827,16
15881,29828,16
15882,29851,3
15883,29852,3
15884,29853,4
15885,29854,4
15886,29855,5
15887,29856,5
15888,29857,5
15889,29858,5
15890,29859,5
15891,29860,4
15892,29861,3
15893,29862,5
15894,29863,5
15895,29864,5
15896,29865,4
15897,29866,3
15898,29867,5
15899,29868,5
15900,29869,5
15901,29870,2
15902,29870,5
15903,29871,2
15904,29871,3
15905,29872,2
15906,29872,4
15907,29873,5
15908,29873,14
15909,29874,3
15910,29874,14
15911,29875,4
15912,29875,14
15913,29876,5
15914,29876,14
15915,29877,5
15916,29877,14
15917,29879,5
15918,29881,5
15919,29882,2
15920,29882,5
15921,29883,2
15922,29883,3
15923,29884,2
15924,29884,4
15925,29885,5
15926,29885,14
15927,29886,3
15928,29886,14
15929,29887,4
15930,29887,14
15931,29888,5
15932,29889,5
15933,29892,4
15934,29893,4
15935,29894,4
15936,29895,3
15937,29896,3
15938,29897,3
15939,29898,5
15940,29912,3
15941,29913,3
15942,29914,3
15943,29915,3
15944,29916,4
15945,29917,4
15946,29918,4
15947,29919,4
15948,29920,4
15949,29921,4
15950,29922,4
15951,29923,3
15952,29924,3
15953,29925,3
15954,29926,4
15955,29927,3
15956,29934,2
15957,29934,3
15958,29935,2
15959,29935,4
15960,29936,3
15961,29936,14
15962,29937,4
15963,29937,14
15964,29938,3
15965,29938,14
15966,29939,4
15967,29939,14
15968,29940,3
15969,29940,14
15970,29941,4
15971,29941,14
15972,29942,3
15973,29943,4
15974,29944,3
15975,29945,4
15976,29946,2
15977,29946,3
15978,29947,2
15979,29947,4
15980,29948,3
15981,29948,14
15982,29949,4
15983,29949,14
15984,29950,3
15985,29951,4
15986,29952,3
15987,29953,4
15988,29968,4
15989,29969,3
15990,29970,5
15991,29971,4
15992,29972,3
15993,29973,14
15994,29974,14
15995,29976,4
15996,29977,3
15997,29978,5
15998,29979,4
15999,29980,3
16000,29992,5
16001,29993,5
16002,30000,3
16003,30001,4
16004,30002,5
16005,30003,4
16006,30004,3
16007,30005,5
16008,30022,5
16009,30023,5
16010,30024,5
16011,30025,2
16012,30025,5
16013,30026,5
16014,30026,14
16015,30027,2
16016,30027,5
16017,30028,5
16018,30028,14
16019,30033,106
16020,30034,106
16021,30035,107
16022,30036,107
16023,30037,108
16024,30038,108
16025,30041,192
16026,30042,193
16027,30043,193
16028,30044,193
16029,30045,192
16030,30046,193
16031,30047,193
16032,30048,193
16033,30049,192
16034,30050,192
16035,30051,192
16036,30052,192
16037,30053,192
16038,30054,192
16039,30055,192
16040,30056,193
16041,30057,193
16042,30058,193
16043,30059,192
16044,30060,192
16045,30061,192
16046,30062,193
16047,30063,193
16048,30064,193
16049,30065,15
16050,30066,15
16051,30067,15
16052,30068,15
16053,30069,15
16054,30070,15
16055,30071,15
16056,30072,15
16057,30073,1
16058,30074,1
16059,30075,1
16060,30076,1
16061,30077,16
16062,30078,16
16063,30079,16
16064,30080,16
16065,30081,16
16066,30082,16
16067,30083,16
16068,30084,16
16069,30097,3
16070,30098,3
16071,30099,4
16072,30100,4
16073,30101,5
16074,30102,5
16075,30103,5
16076,30104,5
16077,30105,5
16078,30106,4
16079,30107,3
16080,30108,5
16081,30109,5
16082,30110,5
16083,30111,4
16084,30112,3
16085,30113,5
16086,30114,5
16087,30115,5
16088,30122,3
16089,30123,4
16090,30124,3
16091,30124,14
16092,30125,4
16093,30125,14
16094,30126,5
16095,30126,14
16096,30127,5
16097,30127,14
16098,30129,5
16099,30131,5
16100,30132,5
16101,30133,3
16102,30134,4
16103,30135,5
16104,30135,14
16105,30136,3
16106,30136,14
16107,30137,4
16108,30137,14
16109,30138,5
16110,30139,5
16111,30148,4
16112,30149,4
16113,30150,4
16114,30151,3
16115,30152,3
16116,30153,3
16117,30154,5
16118,30166,3
16119,30167,3
16120,30168,3
16121,30169,3
16122,30170,4
16123,30171,4
16124,30172,4
16125,30173,4
16126,30174,4
16127,30175,4
16128,30176,4
16129,30177,3
16130,30178,3
16131,30179,3
16132,30180,4
16133,30181,3
16134,30189,14
16135,30190,3
16136,30190,14
16137,30191,4
16138,30191,14
16139,30192,3
16140,30192,14
16141,30193,4
16142,30193,14
16143,30194,3
16144,30195,4
16145,30196,3
16146,30197,4
16147,30198,3
16148,30199,4
16149,30200,3
16150,30200,14
16151,30201,4
16152,30201,14
16153,30202,3
16154,30203,4
16155,30204,3
16156,30205,4
16157,30222,4
16158,30223,3
16159,30224,5
16160,30225,4
16161,30226,3
16162,30231,14
16163,30232,14
16164,30238,4
16165,30239,3
16166,30240,5
16167,30241,4
16168,30242,3
16169,30260,5
16170,30261,5
16171,30262,3
16172,30263,4
16173,30264,5
16174,30265,4
16175,30266,3
16176,30267,5
16177,30272,5
16178,30273,5
16179,30274,5
16180,30275,5
16181,30276,5
16182,30276,14
16183,30277,5
16184,30278,5
16185,30278,14
16186,30374,106
16187,30375,106
16188,30376,107
16189,30377,107
16190,30378,108
16191,30379,108
16192,30382,192
16193,30383,193
16194,30384,193
16195,30385,193
16196,30386,192
16197,30387,193
16198,30388,193
16199,30389,193
16200,30390,192
16201,30391,192
16202,30392,192
16203,30393,192
16204,30394,15
16205,30395,15
16206,30396,15
16207,30397,15
16208,30398,192
16209,30399,192
16210,30400,192
16211,30401,193
16212,30402,193
16213,30403,193
16214,30404,192
16215,30405,192
16216,30406,192
16217,30407,193
16218,30408,193
16219,30409,193
16220,30410,15
16221,30411,15
16222,30412,15
16223,30413,15
16224,30414,16
16225,30415,16
16226,30416,16
16227,30417,16
16228,30418,16
16229,30419,16
16230,30420,16
16231,30421,16
16232,30431,3
16233,30432,3
16234,30433,3
16235,30434,4
16236,30435,4
16237,30436,4
16238,30437,4
16239,30438,4
16240,30439,3
16241,30440,3
16242,30441,4
16243,30442,3
16244,30453,3
16245,30454,4
16246,30455,3
16247,30455,14
16248,30456,4
16249,30456,14
16250,30457,3
16251,30457,14
16252,30458,4
16253,30458,14
16254,30459,3
16255,30459,14
16256,30460,4
16257,30460,14
16258,30461,3
16259,30462,4
16260,30463,3
16261,30464,4
16262,30465,3
16263,30466,4
16264,30467,3
16265,30467,14
16266,30468,4
16267,30468,14
16268,30469,3
16269,30470,4
16270,30471,3
16271,30472,4
16272,30484,4
16273,30485,3
16274,30500,4
16275,30501,3
16276,30502,5
16277,30508,5
16278,30509,5
16279,30510,5
16280,30514,5
16281,30515,5
16282,30516,5
16283,30516,14
16284,30517,5
16285,30517,14
16286,30518,5
16287,30519,5
16288,30519,14
16289,30523,5
16290,30524,5
16291,30525,5
16292,30526,5
16293,30527,5
16294,30528,5
16295,30533,4
16296,30534,3
16297,30535,5
16298,30536,5
16299,30545,5
16300,30546,5
16301,30546,14
16302,30547,3
16303,30547,14
16304,30548,4
16305,30548,14
16306,30549,3
16307,30549,14
16308,30550,4
16309,30550,14
16310,30565,3
16311,30566,3
16312,30567,3
16313,30568,4
16314,30569,4
16315,30570,4
16316,30571,5
16317,30572,5
16318,30573,5
16319,30574,4
16320,30575,4
16321,30576,4
16322,30577,3
16323,30578,3
16324,30579,3
16325,30580,5
16326,30581,5
16327,30582,5
16328,30583,4
16329,30584,4
16330,30585,4
16331,30586,3
16332,30587,3
16333,30588,3
16334,30589,5
16335,30590,5
16336,30591,5
16337,30605,3
16338,30606,4
16339,30607,5
16340,30608,4
16341,30609,3
16342,30610,5
16343,30614,3
16344,30615,4
16345,30616,3
16346,30616,14
16347,30617,4
16348,30617,14
16349,30618,5
16350,30618,14
16351,30619,5
16352,30619,14
16353,30620,3
16354,30621,4
16355,30622,3
16356,30622,14
16357,30623,4
16358,30623,14
16359,30624,5
16360,30624,14
16361,30625,5
16362,30625,14
16363,30631,5
16364,30632,192
16365,30633,193
16366,30634,193
16367,30635,193
16368,30636,192
16369,30637,193
16370,30638,193
16371,30639,193
16372,30640,5
16373,30641,192
16374,30642,192
16375,30643,192
16376,30644,192
16377,30645,4
16378,30646,3
16379,30647,15
16380,30648,15
16381,30649,15
16382,30650,15
16383,30651,15
16384,30652,15
16385,30653,15
16386,30654,15
16387,30655,16
16388,30656,16
16389,30657,16
16390,30658,16
16391,30659,16
16392,30660,16
16393,30661,16
16394,30662,16
16395,30663,192
16396,30664,192
16397,30665,192
16398,30666,193
16399,30667,193
16400,30668,193
16401,30669,192
16402,30670,192
16403,30671,192
16404,30672,193
16405,30673,193
16406,30674,193
16407,30686,3
16408,30687,3
16409,30688,4
16410,30689,4
16411,30690,4
